"","day","statename","PriceD","VolumeD","PriceR","VolumeR","state"
"15676",2007-09-16,"Maine",70,0,30,0,"ME"
"15677",2007-09-16,"Maryland",88.5,0,11.5,0,"MD"
"15678",2007-09-16,"Massachusetts",93.5,0,6.5,0,"MA"
"15679",2007-09-16,"Michigan",79.5,0,20.5,0,"MI"
"15680",2007-09-16,"Minnesota",73.5,0,26.5,0,"MN"
"15681",2007-09-16,"Mississippi",10,0,90,0,"MS"
"15682",2007-09-16,"Missouri",54,0,46,0,"MO"
"15683",2007-09-16,"Montana",10,0,90,0,"MT"
"15684",2007-09-16,"Nebraska",8,0,92,0,"NE"
"15685",2007-09-16,"Nevada",56,0,44,0,"NV"
"15686",2007-09-16,"New Hampshire",72.5,0,27.5,0,"NH"
"15687",2007-09-16,"New Jersey",82.9,0,17.1,0,"NJ"
"15688",2007-09-16,"New Mexico",53,0,47,0,"NM"
"15689",2007-09-16,"New York",92,0,8,0,"NY"
"15690",2007-09-16,"North Carolina",18.5,0,81.5,0,"NC"
"15691",2007-09-16,"North Dakota",10,0,90,0,"ND"
"15692",2007-09-16,"Ohio",54,0,46,0,"OH"
"15693",2007-09-16,"Oklahoma",10,0,90,0,"OK"
"15694",2007-09-16,"Oregon",77.5,0,22.5,0,"OR"
"15695",2007-09-16,"Pennsylvania",81.5,0,18.5,0,"PA"
"15696",2007-09-16,"Rhode Island",92,0,8,0,"RI"
"15697",2007-09-16,"South Carolina",10,0,90,0,"SC"
"15698",2007-09-16,"South Dakota",15,0,85,0,"SD"
"15699",2007-09-16,"Tennessee",20,0,80,0,"TN"
"15700",2007-09-16,"Texas",10,0,90,0,"TX"
"15701",2007-09-16,"Utah",7.7,0,92.3,0,"UT"
"15702",2007-09-16,"Vermont",86.5,0,13.5,0,"VT"
"15703",2007-09-16,"Virginia",25.5,0,74.5,0,"VA"
"15704",2007-09-16,"Washington",77.5,0,22.5,0,"WA"
"15705",2007-09-16,"West Virginia",35,0,65,0,"WV"
"15706",2007-09-16,"Wisconsin",72.5,0,27.5,0,"WI"
"15707",2007-09-16,"Wyoming",7.5,0,92.5,0,"WY"
"15708",2007-09-17,"Alabama",6,0,94,0,"AL"
"15709",2007-09-17,"Alaska",10,0,90,0,"AK"
"15710",2007-09-17,"Arizona",25,0,75,0,"AZ"
"15711",2007-09-17,"Arkansas",24.5,0,75.5,0,"AR"
"15712",2007-09-17,"California",86.5,0,13.5,0,"CA"
"15713",2007-09-17,"Colorado",42.3,0,57.7,0,"CO"
"15714",2007-09-17,"Connecticut",85,0,15,0,"CT"
"15715",2007-09-17,"Delaware",84,0,16,0,"DE"
"15716",2007-09-17,"District of Columbia",97.5,0,2.5,0,"DC"
"15717",2007-09-17,"Florida",42.5,0,57.5,0,"FL"
"15718",2007-09-17,"Georgia",16,0,84,0,"GA"
"15719",2007-09-17,"Hawaii",90,0,10,0,"HI"
"15720",2007-09-17,"Idaho",7,0,93,0,"ID"
"15721",2007-09-17,"Illinois",79.5,0,20.5,0,"IL"
"15722",2007-09-17,"Indiana",25.5,0,74.5,0,"IN"
"15723",2007-09-17,"Iowa",50,0,50,0,"IA"
"15724",2007-09-17,"Kansas",24.5,0,75.5,0,"KS"
"15725",2007-09-17,"Kentucky",25.5,0,74.5,0,"KY"
"15726",2007-09-17,"Louisiana",19.5,0,80.5,0,"LA"
"15727",2007-09-17,"Maine",70,0,30,0,"ME"
"15728",2007-09-17,"Maryland",88.5,0,11.5,0,"MD"
"15729",2007-09-17,"Massachusetts",93.5,0,6.5,0,"MA"
"15730",2007-09-17,"Michigan",79.5,0,20.5,0,"MI"
"15731",2007-09-17,"Minnesota",73.5,0,26.5,0,"MN"
"15732",2007-09-17,"Mississippi",10,0,90,0,"MS"
"15733",2007-09-17,"Missouri",54,0,46,0,"MO"
"15734",2007-09-17,"Montana",10,0,90,0,"MT"
"15735",2007-09-17,"Nebraska",8,0,92,0,"NE"
"15736",2007-09-17,"Nevada",56,0,44,0,"NV"
"15737",2007-09-17,"New Hampshire",72.5,0,27.5,0,"NH"
"15738",2007-09-17,"New Jersey",82.9,0,17.1,0,"NJ"
"15739",2007-09-17,"New Mexico",53,0,47,0,"NM"
"15740",2007-09-17,"New York",92,0,8,0,"NY"
"15741",2007-09-17,"North Carolina",18.5,0,81.5,0,"NC"
"15742",2007-09-17,"North Dakota",10,0,90,0,"ND"
"15743",2007-09-17,"Ohio",54,0,46,0,"OH"
"15744",2007-09-17,"Oklahoma",10,0,90,0,"OK"
"15745",2007-09-17,"Oregon",77.5,0,22.5,0,"OR"
"15746",2007-09-17,"Pennsylvania",81.5,0,18.5,0,"PA"
"15747",2007-09-17,"Rhode Island",92,0,8,0,"RI"
"15748",2007-09-17,"South Carolina",10,0,90,0,"SC"
"15749",2007-09-17,"South Dakota",15,0,85,0,"SD"
"15750",2007-09-17,"Tennessee",20,0,80,0,"TN"
"15751",2007-09-17,"Texas",10,0,90,0,"TX"
"15752",2007-09-17,"Utah",7.7,0,92.3,0,"UT"
"15753",2007-09-17,"Vermont",86.5,0,13.5,0,"VT"
"15754",2007-09-17,"Virginia",25.5,0,74.5,0,"VA"
"15755",2007-09-17,"Washington",77.5,0,22.5,0,"WA"
"15756",2007-09-17,"West Virginia",35,0,65,0,"WV"
"15757",2007-09-17,"Wisconsin",72.5,0,27.5,0,"WI"
"15758",2007-09-17,"Wyoming",7.5,0,92.5,0,"WY"
"15759",2007-09-18,"Alabama",6,0,94,0,"AL"
"15760",2007-09-18,"Alaska",10,0,90,0,"AK"
"15761",2007-09-18,"Arizona",25,0,75,0,"AZ"
"15762",2007-09-18,"Arkansas",29,2,75.5,0,"AR"
"15763",2007-09-18,"California",86.5,0,13.5,0,"CA"
"15764",2007-09-18,"Colorado",42.3,0,57.7,0,"CO"
"15765",2007-09-18,"Connecticut",85,0,15,0,"CT"
"15766",2007-09-18,"Delaware",84,0,16,0,"DE"
"15767",2007-09-18,"District of Columbia",97.5,0,2.5,0,"DC"
"15768",2007-09-18,"Florida",42.5,0,57.5,0,"FL"
"15769",2007-09-18,"Georgia",16,0,84,0,"GA"
"15770",2007-09-18,"Hawaii",90,0,10,0,"HI"
"15771",2007-09-18,"Idaho",7,0,93,0,"ID"
"15772",2007-09-18,"Illinois",79.5,0,20.5,0,"IL"
"15773",2007-09-18,"Indiana",25.5,0,74.5,0,"IN"
"15774",2007-09-18,"Iowa",50,0,50,0,"IA"
"15775",2007-09-18,"Kansas",24.5,0,75.5,0,"KS"
"15776",2007-09-18,"Kentucky",25.5,0,74.5,0,"KY"
"15777",2007-09-18,"Louisiana",19.5,0,80.5,0,"LA"
"15778",2007-09-18,"Maine",70,0,30,0,"ME"
"15779",2007-09-18,"Maryland",88.5,0,11.5,0,"MD"
"15780",2007-09-18,"Massachusetts",93.5,0,6.5,0,"MA"
"15781",2007-09-18,"Michigan",79.5,0,20.5,0,"MI"
"15782",2007-09-18,"Minnesota",73.5,0,26.5,0,"MN"
"15783",2007-09-18,"Mississippi",10,0,90,0,"MS"
"15784",2007-09-18,"Missouri",54,0,46,0,"MO"
"15785",2007-09-18,"Montana",10,0,90,0,"MT"
"15786",2007-09-18,"Nebraska",8,0,92,0,"NE"
"15787",2007-09-18,"Nevada",56,0,44,0,"NV"
"15788",2007-09-18,"New Hampshire",72.5,0,27.5,0,"NH"
"15789",2007-09-18,"New Jersey",82.9,0,17.1,0,"NJ"
"15790",2007-09-18,"New Mexico",53,0,47,0,"NM"
"15791",2007-09-18,"New York",92,0,8,0,"NY"
"15792",2007-09-18,"North Carolina",18.5,0,81.5,0,"NC"
"15793",2007-09-18,"North Dakota",10,0,90,0,"ND"
"15794",2007-09-18,"Ohio",54,0,46,0,"OH"
"15795",2007-09-18,"Oklahoma",10,0,90,0,"OK"
"15796",2007-09-18,"Oregon",77.5,0,22.5,0,"OR"
"15797",2007-09-18,"Pennsylvania",81.5,0,18.5,0,"PA"
"15798",2007-09-18,"Rhode Island",92,0,8,0,"RI"
"15799",2007-09-18,"South Carolina",10,0,90,0,"SC"
"15800",2007-09-18,"South Dakota",15,0,85,0,"SD"
"15801",2007-09-18,"Tennessee",20,0,80,0,"TN"
"15802",2007-09-18,"Texas",10,0,90,0,"TX"
"15803",2007-09-18,"Utah",7.7,0,92.3,0,"UT"
"15804",2007-09-18,"Vermont",86.5,0,13.5,0,"VT"
"15805",2007-09-18,"Virginia",25.5,0,74.5,0,"VA"
"15806",2007-09-18,"Washington",77.5,0,22.5,0,"WA"
"15807",2007-09-18,"West Virginia",35,0,65,0,"WV"
"15808",2007-09-18,"Wisconsin",72.5,0,27.5,0,"WI"
"15809",2007-09-18,"Wyoming",7.5,0,92.5,0,"WY"
"15810",2007-09-19,"Alabama",6,0,94,0,"AL"
"15811",2007-09-19,"Alaska",10,0,90,0,"AK"
"15812",2007-09-19,"Arizona",25,0,75,0,"AZ"
"15813",2007-09-19,"Arkansas",29,0,75.5,0,"AR"
"15814",2007-09-19,"California",86.5,0,13.5,0,"CA"
"15815",2007-09-19,"Colorado",42.3,0,57.7,0,"CO"
"15816",2007-09-19,"Connecticut",85,0,15,0,"CT"
"15817",2007-09-19,"Delaware",84,0,16,0,"DE"
"15818",2007-09-19,"District of Columbia",97.5,0,2.5,0,"DC"
"15819",2007-09-19,"Florida",42.5,0,57.5,0,"FL"
"15820",2007-09-19,"Georgia",16,0,84,0,"GA"
"15821",2007-09-19,"Hawaii",90,0,10,0,"HI"
"15822",2007-09-19,"Idaho",7,0,93,0,"ID"
"15823",2007-09-19,"Illinois",79.5,0,20.5,0,"IL"
"15824",2007-09-19,"Indiana",25.5,0,74.5,0,"IN"
"15825",2007-09-19,"Iowa",50,0,50,0,"IA"
"15826",2007-09-19,"Kansas",24.5,0,75.5,0,"KS"
"15827",2007-09-19,"Kentucky",25.5,0,74.5,0,"KY"
"15828",2007-09-19,"Louisiana",19.5,0,80.5,0,"LA"
"15829",2007-09-19,"Maine",70,0,30,0,"ME"
"15830",2007-09-19,"Maryland",88.5,0,11.5,0,"MD"
"15831",2007-09-19,"Massachusetts",93.5,0,6.5,0,"MA"
"15832",2007-09-19,"Michigan",79.5,0,20.5,0,"MI"
"15833",2007-09-19,"Minnesota",73.5,0,26.5,0,"MN"
"15834",2007-09-19,"Mississippi",10,0,90,0,"MS"
"15835",2007-09-19,"Missouri",54,0,46,0,"MO"
"15836",2007-09-19,"Montana",10,0,90,0,"MT"
"15837",2007-09-19,"Nebraska",8,0,92,0,"NE"
"15838",2007-09-19,"Nevada",56,0,44,0,"NV"
"15839",2007-09-19,"New Hampshire",72.5,0,27.5,0,"NH"
"15840",2007-09-19,"New Jersey",82.9,0,17.1,0,"NJ"
"15841",2007-09-19,"New Mexico",53,0,47,0,"NM"
"15842",2007-09-19,"New York",92,0,8,0,"NY"
"15843",2007-09-19,"North Carolina",18.5,0,81.5,0,"NC"
"15844",2007-09-19,"North Dakota",10,0,90,0,"ND"
"15845",2007-09-19,"Ohio",54,0,46,0,"OH"
"15846",2007-09-19,"Oklahoma",10,0,90,0,"OK"
"15847",2007-09-19,"Oregon",77.5,0,22.5,0,"OR"
"15848",2007-09-19,"Pennsylvania",81.5,0,18.5,0,"PA"
"15849",2007-09-19,"Rhode Island",92,0,8,0,"RI"
"15850",2007-09-19,"South Carolina",10,0,90,0,"SC"
"15851",2007-09-19,"South Dakota",15,0,85,0,"SD"
"15852",2007-09-19,"Tennessee",20,0,80,0,"TN"
"15853",2007-09-19,"Texas",10,0,90,0,"TX"
"15854",2007-09-19,"Utah",7.7,0,92.3,0,"UT"
"15855",2007-09-19,"Vermont",86.5,0,13.5,0,"VT"
"15856",2007-09-19,"Virginia",25.5,0,74.5,0,"VA"
"15857",2007-09-19,"Washington",77.5,0,22.5,0,"WA"
"15858",2007-09-19,"West Virginia",35,0,65,0,"WV"
"15859",2007-09-19,"Wisconsin",72.5,0,27.5,0,"WI"
"15860",2007-09-19,"Wyoming",7.5,0,92.5,0,"WY"
"15861",2007-09-20,"Alabama",6,0,94,0,"AL"
"15862",2007-09-20,"Alaska",10,0,90,0,"AK"
"15863",2007-09-20,"Arizona",25,0,75,0,"AZ"
"15864",2007-09-20,"Arkansas",29,0,75.5,0,"AR"
"15865",2007-09-20,"California",86.5,0,13.5,0,"CA"
"15866",2007-09-20,"Colorado",42.3,0,57.7,0,"CO"
"15867",2007-09-20,"Connecticut",85,0,15,0,"CT"
"15868",2007-09-20,"Delaware",84,0,16,0,"DE"
"15869",2007-09-20,"District of Columbia",97.5,0,2.5,0,"DC"
"15870",2007-09-20,"Florida",42.5,0,57.5,0,"FL"
"15871",2007-09-20,"Georgia",16,0,84,0,"GA"
"15872",2007-09-20,"Hawaii",90,0,10,0,"HI"
"15873",2007-09-20,"Idaho",7,0,93,0,"ID"
"15874",2007-09-20,"Illinois",79.5,0,20.5,0,"IL"
"15875",2007-09-20,"Indiana",25.5,0,74.5,0,"IN"
"15876",2007-09-20,"Iowa",50,0,50,0,"IA"
"15877",2007-09-20,"Kansas",24.5,0,75.5,0,"KS"
"15878",2007-09-20,"Kentucky",25.5,0,74.5,0,"KY"
"15879",2007-09-20,"Louisiana",19.5,0,80.5,0,"LA"
"15880",2007-09-20,"Maine",70,0,30,0,"ME"
"15881",2007-09-20,"Maryland",88.5,0,11.5,0,"MD"
"15882",2007-09-20,"Massachusetts",93.5,0,6.5,0,"MA"
"15883",2007-09-20,"Michigan",79.5,0,20.5,0,"MI"
"15884",2007-09-20,"Minnesota",73.5,0,26.5,0,"MN"
"15885",2007-09-20,"Mississippi",10,0,90,0,"MS"
"15886",2007-09-20,"Missouri",54,0,46,0,"MO"
"15887",2007-09-20,"Montana",10,0,90,0,"MT"
"15888",2007-09-20,"Nebraska",8,0,92,0,"NE"
"15889",2007-09-20,"Nevada",56,0,44,0,"NV"
"15890",2007-09-20,"New Hampshire",72.5,0,27.5,0,"NH"
"15891",2007-09-20,"New Jersey",82.9,0,17.1,0,"NJ"
"15892",2007-09-20,"New Mexico",53,0,47,0,"NM"
"15893",2007-09-20,"New York",92,0,8,0,"NY"
"15894",2007-09-20,"North Carolina",18.5,0,81.5,0,"NC"
"15895",2007-09-20,"North Dakota",10,0,90,0,"ND"
"15896",2007-09-20,"Ohio",54,0,46,0,"OH"
"15897",2007-09-20,"Oklahoma",10,0,90,0,"OK"
"15898",2007-09-20,"Oregon",77.5,0,22.5,0,"OR"
"15899",2007-09-20,"Pennsylvania",81.5,0,18.5,0,"PA"
"15900",2007-09-20,"Rhode Island",92,0,8,0,"RI"
"15901",2007-09-20,"South Carolina",10,0,90,0,"SC"
"15902",2007-09-20,"South Dakota",15,0,85,0,"SD"
"15903",2007-09-20,"Tennessee",20,0,80,0,"TN"
"15904",2007-09-20,"Texas",10,0,90,0,"TX"
"15905",2007-09-20,"Utah",7.7,0,92.3,0,"UT"
"15906",2007-09-20,"Vermont",86.5,0,13.5,0,"VT"
"15907",2007-09-20,"Virginia",25.5,0,74.5,0,"VA"
"15908",2007-09-20,"Washington",77.5,0,22.5,0,"WA"
"15909",2007-09-20,"West Virginia",35,0,65,0,"WV"
"15910",2007-09-20,"Wisconsin",72.5,0,27.5,0,"WI"
"15911",2007-09-20,"Wyoming",7.5,0,92.5,0,"WY"
"15912",2007-09-21,"Alabama",6,0,94,0,"AL"
"15913",2007-09-21,"Alaska",10,0,90,0,"AK"
"15914",2007-09-21,"Arizona",25,0,75,0,"AZ"
"15915",2007-09-21,"Arkansas",29,0,75.5,0,"AR"
"15916",2007-09-21,"California",86.5,0,12,2,"CA"
"15917",2007-09-21,"Colorado",42.3,0,57.7,0,"CO"
"15918",2007-09-21,"Connecticut",85,0,15,0,"CT"
"15919",2007-09-21,"Delaware",84,0,16,0,"DE"
"15920",2007-09-21,"District of Columbia",97.5,0,2.5,0,"DC"
"15921",2007-09-21,"Florida",42.5,0,57.5,0,"FL"
"15922",2007-09-21,"Georgia",16,0,84,0,"GA"
"15923",2007-09-21,"Hawaii",90,0,10,0,"HI"
"15924",2007-09-21,"Idaho",7,0,93,0,"ID"
"15925",2007-09-21,"Illinois",84,1,20.5,0,"IL"
"15926",2007-09-21,"Indiana",25.5,0,74.5,0,"IN"
"15927",2007-09-21,"Iowa",50,0,50,0,"IA"
"15928",2007-09-21,"Kansas",24.5,0,75.5,0,"KS"
"15929",2007-09-21,"Kentucky",25.5,0,74.5,0,"KY"
"15930",2007-09-21,"Louisiana",19.5,0,80.5,0,"LA"
"15931",2007-09-21,"Maine",70,0,30,0,"ME"
"15932",2007-09-21,"Maryland",88.5,0,11.5,0,"MD"
"15933",2007-09-21,"Massachusetts",93.5,0,6.5,0,"MA"
"15934",2007-09-21,"Michigan",79.5,0,20.5,0,"MI"
"15935",2007-09-21,"Minnesota",73.5,0,26.5,0,"MN"
"15936",2007-09-21,"Mississippi",10,0,90,0,"MS"
"15937",2007-09-21,"Missouri",54,0,46,0,"MO"
"15938",2007-09-21,"Montana",10,0,90,0,"MT"
"15939",2007-09-21,"Nebraska",8,0,92,0,"NE"
"15940",2007-09-21,"Nevada",56,0,44,0,"NV"
"15941",2007-09-21,"New Hampshire",72.5,0,27.5,0,"NH"
"15942",2007-09-21,"New Jersey",82.9,0,17.1,0,"NJ"
"15943",2007-09-21,"New Mexico",53,0,47,0,"NM"
"15944",2007-09-21,"New York",92,0,8,0,"NY"
"15945",2007-09-21,"North Carolina",18.5,0,81.5,0,"NC"
"15946",2007-09-21,"North Dakota",10,0,90,0,"ND"
"15947",2007-09-21,"Ohio",54,0,46,0,"OH"
"15948",2007-09-21,"Oklahoma",10,0,90,0,"OK"
"15949",2007-09-21,"Oregon",77.5,0,22.5,0,"OR"
"15950",2007-09-21,"Pennsylvania",81.5,0,18.5,0,"PA"
"15951",2007-09-21,"Rhode Island",92,0,8,0,"RI"
"15952",2007-09-21,"South Carolina",10,0,90,0,"SC"
"15953",2007-09-21,"South Dakota",15,0,85,0,"SD"
"15954",2007-09-21,"Tennessee",20,0,80,0,"TN"
"15955",2007-09-21,"Texas",10,0,90,0,"TX"
"15956",2007-09-21,"Utah",7.7,0,92.3,0,"UT"
"15957",2007-09-21,"Vermont",86.5,0,13.5,0,"VT"
"15958",2007-09-21,"Virginia",25.5,0,74.5,0,"VA"
"15959",2007-09-21,"Washington",77.5,0,22.5,0,"WA"
"15960",2007-09-21,"West Virginia",35,0,65,0,"WV"
"15961",2007-09-21,"Wisconsin",72.5,0,27.5,0,"WI"
"15962",2007-09-21,"Wyoming",7.5,0,92.5,0,"WY"
"15963",2007-09-22,"Alabama",6,0,94,0,"AL"
"15964",2007-09-22,"Alaska",10,0,90,0,"AK"
"15965",2007-09-22,"Arizona",25,0,75,0,"AZ"
"15966",2007-09-22,"Arkansas",29,0,75.5,0,"AR"
"15967",2007-09-22,"California",86.5,0,12,0,"CA"
"15968",2007-09-22,"Colorado",42.3,0,57.7,0,"CO"
"15969",2007-09-22,"Connecticut",85,0,15,0,"CT"
"15970",2007-09-22,"Delaware",84,0,16,0,"DE"
"15971",2007-09-22,"District of Columbia",97.5,0,2.5,0,"DC"
"15972",2007-09-22,"Florida",42.5,0,57.5,0,"FL"
"15973",2007-09-22,"Georgia",16,0,84,0,"GA"
"15974",2007-09-22,"Hawaii",90,0,10,0,"HI"
"15975",2007-09-22,"Idaho",7,0,93,0,"ID"
"15976",2007-09-22,"Illinois",84,0,20.5,0,"IL"
"15977",2007-09-22,"Indiana",25.5,0,74.5,0,"IN"
"15978",2007-09-22,"Iowa",50,0,50,0,"IA"
"15979",2007-09-22,"Kansas",24.5,0,75.5,0,"KS"
"15980",2007-09-22,"Kentucky",25.5,0,74.5,0,"KY"
"15981",2007-09-22,"Louisiana",19.5,0,80.5,0,"LA"
"15982",2007-09-22,"Maine",70,0,30,0,"ME"
"15983",2007-09-22,"Maryland",88.5,0,11.5,0,"MD"
"15984",2007-09-22,"Massachusetts",93.5,0,6.5,0,"MA"
"15985",2007-09-22,"Michigan",79.5,0,20.5,0,"MI"
"15986",2007-09-22,"Minnesota",73.5,0,26.5,0,"MN"
"15987",2007-09-22,"Mississippi",10,0,90,0,"MS"
"15988",2007-09-22,"Missouri",54,0,46,0,"MO"
"15989",2007-09-22,"Montana",10,0,90,0,"MT"
"15990",2007-09-22,"Nebraska",8,0,92,0,"NE"
"15991",2007-09-22,"Nevada",56,0,44,0,"NV"
"15992",2007-09-22,"New Hampshire",72.5,0,27.5,0,"NH"
"15993",2007-09-22,"New Jersey",82.9,0,17.1,0,"NJ"
"15994",2007-09-22,"New Mexico",53,0,47,0,"NM"
"15995",2007-09-22,"New York",92,0,8,0,"NY"
"15996",2007-09-22,"North Carolina",18.5,0,81.5,0,"NC"
"15997",2007-09-22,"North Dakota",10,0,90,0,"ND"
"15998",2007-09-22,"Ohio",54,0,46,0,"OH"
"15999",2007-09-22,"Oklahoma",10,0,90,0,"OK"
"16000",2007-09-22,"Oregon",77.5,0,22.5,0,"OR"
"16001",2007-09-22,"Pennsylvania",82.9,40,18.5,0,"PA"
"16002",2007-09-22,"Rhode Island",92,0,8,0,"RI"
"16003",2007-09-22,"South Carolina",10,0,90,0,"SC"
"16004",2007-09-22,"South Dakota",15,0,85,0,"SD"
"16005",2007-09-22,"Tennessee",20,0,80,0,"TN"
"16006",2007-09-22,"Texas",10,0,90,0,"TX"
"16007",2007-09-22,"Utah",7.7,0,92.3,0,"UT"
"16008",2007-09-22,"Vermont",86.5,0,13.5,0,"VT"
"16009",2007-09-22,"Virginia",25.5,0,74.5,0,"VA"
"16010",2007-09-22,"Washington",77.5,0,22.5,0,"WA"
"16011",2007-09-22,"West Virginia",35,0,65,0,"WV"
"16012",2007-09-22,"Wisconsin",72.5,0,27.5,0,"WI"
"16013",2007-09-22,"Wyoming",7.5,0,92.5,0,"WY"
"16014",2007-09-23,"Alabama",6,0,94,0,"AL"
"16015",2007-09-23,"Alaska",10,0,90,0,"AK"
"16016",2007-09-23,"Arizona",30,0,70,0,"AZ"
"16017",2007-09-23,"Arkansas",29,0,71,0,"AR"
"16018",2007-09-23,"California",86.5,0,13.5,0,"CA"
"16019",2007-09-23,"Colorado",42.3,0,57.7,0,"CO"
"16020",2007-09-23,"Connecticut",85,0,15,0,"CT"
"16021",2007-09-23,"Delaware",84,0,16,0,"DE"
"16022",2007-09-23,"District of Columbia",97.5,0,2.5,0,"DC"
"16023",2007-09-23,"Florida",45.5,0,55.5,0,"FL"
"16024",2007-09-23,"Georgia",16,0,84,0,"GA"
"16025",2007-09-23,"Hawaii",90,0,10,0,"HI"
"16026",2007-09-23,"Idaho",7,0,93,0,"ID"
"16027",2007-09-23,"Illinois",84.8,0,15.2,0,"IL"
"16028",2007-09-23,"Indiana",25.5,0,74.5,0,"IN"
"16029",2007-09-23,"Iowa",50,0,50,0,"IA"
"16030",2007-09-23,"Kansas",23.5,0,76.5,0,"KS"
"16031",2007-09-23,"Kentucky",25.5,0,74.5,0,"KY"
"16032",2007-09-23,"Louisiana",19.5,0,80.5,0,"LA"
"16033",2007-09-23,"Maine",71,0,29,0,"ME"
"16034",2007-09-23,"Maryland",88.5,0,11.5,0,"MD"
"16035",2007-09-23,"Massachusetts",93.5,0,6.5,0,"MA"
"16036",2007-09-23,"Michigan",79.5,0,20.5,0,"MI"
"16037",2007-09-23,"Minnesota",73.5,0,26.5,0,"MN"
"16038",2007-09-23,"Mississippi",10,0,90,0,"MS"
"16039",2007-09-23,"Missouri",54,0,46,0,"MO"
"16040",2007-09-23,"Montana",10,0,90,0,"MT"
"16041",2007-09-23,"Nebraska",8,0,92,0,"NE"
"16042",2007-09-23,"Nevada",55,0,45,0,"NV"
"16043",2007-09-23,"New Hampshire",72.5,0,27.5,0,"NH"
"16044",2007-09-23,"New Jersey",82.5,0,17.5,0,"NJ"
"16045",2007-09-23,"New Mexico",60.5,0,39.5,0,"NM"
"16046",2007-09-23,"New York",92,0,8,0,"NY"
"16047",2007-09-23,"North Carolina",18.5,0,81.5,0,"NC"
"16048",2007-09-23,"North Dakota",10,0,90,0,"ND"
"16049",2007-09-23,"Ohio",56.5,0,33.5,0,"OH"
"16050",2007-09-23,"Oklahoma",10,0,90,0,"OK"
"16051",2007-09-23,"Oregon",80,0,20,0,"OR"
"16052",2007-09-23,"Pennsylvania",82.5,10,17.5,0,"PA"
"16053",2007-09-23,"Rhode Island",92,0,8,0,"RI"
"16054",2007-09-23,"South Carolina",10,0,90,0,"SC"
"16055",2007-09-23,"South Dakota",15,0,85,0,"SD"
"16056",2007-09-23,"Tennessee",20,0,80,0,"TN"
"16057",2007-09-23,"Texas",10,0,90,0,"TX"
"16058",2007-09-23,"Utah",7.7,0,92.3,0,"UT"
"16059",2007-09-23,"Vermont",86.5,0,13.5,0,"VT"
"16060",2007-09-23,"Virginia",25.5,0,74.5,0,"VA"
"16061",2007-09-23,"Washington",77.5,0,22.5,0,"WA"
"16062",2007-09-23,"West Virginia",35,0,65,0,"WV"
"16063",2007-09-23,"Wisconsin",80,0,20,0,"WI"
"16064",2007-09-23,"Wyoming",7.5,0,92.5,0,"WY"
"16065",2007-09-24,"Alabama",6,0,94,0,"AL"
"16066",2007-09-24,"Alaska",10,0,90,0,"AK"
"16067",2007-09-24,"Arizona",30,0,70,0,"AZ"
"16068",2007-09-24,"Arkansas",29,0,71,0,"AR"
"16069",2007-09-24,"California",86.5,0,13.5,0,"CA"
"16070",2007-09-24,"Colorado",42.3,0,57.7,0,"CO"
"16071",2007-09-24,"Connecticut",85,0,15,0,"CT"
"16072",2007-09-24,"Delaware",84,0,16,0,"DE"
"16073",2007-09-24,"District of Columbia",97.5,0,2.5,0,"DC"
"16074",2007-09-24,"Florida",45.5,0,55.5,0,"FL"
"16075",2007-09-24,"Georgia",16,0,84,0,"GA"
"16076",2007-09-24,"Hawaii",90,0,10,0,"HI"
"16077",2007-09-24,"Idaho",7,0,93,0,"ID"
"16078",2007-09-24,"Illinois",84.8,0,15.2,0,"IL"
"16079",2007-09-24,"Indiana",25.5,0,74.5,0,"IN"
"16080",2007-09-24,"Iowa",50,0,50,0,"IA"
"16081",2007-09-24,"Kansas",23.5,0,76.5,0,"KS"
"16082",2007-09-24,"Kentucky",25.5,0,74.5,0,"KY"
"16083",2007-09-24,"Louisiana",19.5,0,80.5,0,"LA"
"16084",2007-09-24,"Maine",71,0,29,0,"ME"
"16085",2007-09-24,"Maryland",88.5,0,11.5,0,"MD"
"16086",2007-09-24,"Massachusetts",93.5,0,6.5,0,"MA"
"16087",2007-09-24,"Michigan",79.5,0,20.5,0,"MI"
"16088",2007-09-24,"Minnesota",73.5,0,26.5,0,"MN"
"16089",2007-09-24,"Mississippi",10,0,90,0,"MS"
"16090",2007-09-24,"Missouri",54,0,46,0,"MO"
"16091",2007-09-24,"Montana",10,0,90,0,"MT"
"16092",2007-09-24,"Nebraska",8,0,92,0,"NE"
"16093",2007-09-24,"Nevada",55,0,45,0,"NV"
"16094",2007-09-24,"New Hampshire",72.5,0,27.5,0,"NH"
"16095",2007-09-24,"New Jersey",82.5,0,17.5,0,"NJ"
"16096",2007-09-24,"New Mexico",60.5,0,39.5,0,"NM"
"16097",2007-09-24,"New York",92,0,8,0,"NY"
"16098",2007-09-24,"North Carolina",18.5,0,81.5,0,"NC"
"16099",2007-09-24,"North Dakota",10,0,90,0,"ND"
"16100",2007-09-24,"Ohio",56.5,0,33.5,0,"OH"
"16101",2007-09-24,"Oklahoma",10,0,90,0,"OK"
"16102",2007-09-24,"Oregon",80,0,20,0,"OR"
"16103",2007-09-24,"Pennsylvania",82.5,0,17.5,0,"PA"
"16104",2007-09-24,"Rhode Island",92,0,8,0,"RI"
"16105",2007-09-24,"South Carolina",10,0,90,0,"SC"
"16106",2007-09-24,"South Dakota",15,0,85,0,"SD"
